2.829486507999999958e+03,0.000000000000000000e+00,1.206744476318359375e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.829486507999999958e+03,1.079310226440429688e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
