9.844325232933495151e-01,2.285490047918592102e-03,1.757480686025585104e-01
-3.097481560145050154e-03,9.999857587708397277e-01,4.346016968780634995e-03
-1.757356329555088414e-01,-4.822736852579957365e-03,9.844255830274717400e-01
