9.877727032296045317e-01,-1.290428849689646482e-02,1.553659103306403444e-01
1.375994294643958366e-02,9.998955002395218949e-01,-4.433122022614748026e-03
-1.552924683447025611e-01,6.516742985996130944e-03,9.878470434921917676e-01
