-1991.511125760255,-0.3780926294786282
-1988.9493339925803,-0.3626563390731761
-1986.3875422249055,-0.34676949805585866
-1983.8257504572307,-0.3304377259990432
-1981.263958689556,-0.31366797276673136
-1978.7021669218811,-0.2964685142244753
-1976.1403751542064,-0.2788489461748983
-1973.5785833865316,-0.26082017652626605
-1971.0167916188568,-0.24239441570533543
-1968.454999851182,-0.2235851653293847
-1965.8932080835073,-0.20440720515582023
-1963.3314163158327,-0.18487657833102997
-1960.769624548158,-0.1650105749631933
-1958.2078327804832,-0.1448277140465119
-1955.6460410128084,-0.12434772376669687
-1953.0842492451336,-0.10359152021948122
-1950.5224574774588,-0.08258118457547842
-1947.960665709784,-0.06133993872602411
-1945.3988739421093,-0.03989211944588376
-1942.8370821744345,-0.018263151110005177
-1940.2752904067597,0.003520482997092707
-1937.713498639085,0.025431270739161804
-1935.1517068714102,0.047440702511492516
-1932.5899151037354,0.06951930390601581
-1930.0281233360606,0.09163666961279643
-1927.4663315683858,0.11376149851062035
-1924.904539800711,0.13586162989756287
-1922.3427480330363,0.15790408081064922
-1919.7809562653615,0.179855084381991
-1917.2191644976867,0.20168012917713424
-1914.657372730012,0.22334399945985714
-1912.0955809623374,0.2448108163263467
-1909.5337891946626,0.26604407965053883
-1906.9719974269879,0.28700671078131923
-1904.410205659313,0.30766109593108104
-1901.8484138916383,0.32796913019363977
-1899.2866221239635,0.3478922621276648
-1896.7248303562887,0.3673915388397893
-1894.163038588614,0.386427651499723
-1891.6012468209392,0.4049609812183004
-1889.0394550532644,0.42295164521860035
-1886.4776632855896,0.44035954323007
-1883.9158715179149,0.45714440403583584
-1881.35407975024,0.47326583210391376
-1878.7922879825653,0.4886833542336418
-1876.2304962148905,0.5033564661491604
-1873.6687044472158,0.5172446789719496
-1871.106912679541,0.5303075655042406
-1868.5451209118662,0.54250480625469
-1865.9833291441914,0.5537962351373389
-1863.4215373765169,0.5641418847749134
-1860.8597456088419,0.5735020313382587
-1858.2979538411673,0.5818372388554389
-1855.7361620734926,0.5891084029270285
-1853.1743703058178,0.5952767937884204
-1850.612578538143,0.600304098665267
-1848.0507867704682,0.6041524633739053
-1845.4889950027934,0.6067845331242913
-1842.9272032351187,0.6081634924883121
-1840.365411467444,0.6082531045011556
-1837.8036196997691,0.6070177488674757
-1835.2418279320943,0.6044224592471947
-1832.6800361644196,0.6004329595979718
-1830.1182443967448,0.5950156995529986
-1827.55645262907,0.5881378888141882
-1824.9946608613952,0.5797675305421326
-1822.4328690937205,0.5698734537253353
-1819.8710773260457,0.5584253445121404
-1817.309285558371,0.5453937764895066
-1814.7474937906961,0.5307502398933672
-1812.1857020230213,0.5144671697358238
-1809.6239102553468,0.49651797283484095
-1807.0621184876718,0.4768770537325323
-1804.5003267199972,0.4555198394886456
-1801.9385349523225,0.43242280333657074
-1799.3767431846477,0.40756348719009555
-1796.814951416973,0.3809205229900446
-1794.2531596492981,0.35247365288059457
-1791.6913678816234,0.3222037482052906
-1789.1295761139486,0.29009282731260333
-1786.5677843462738,0.25612407216037625
-1784.005992578599,0.2202818437077692
-1781.4442008109243,0.1825516960823374
-1778.8824090432495,0.14292038950873903
-1776.3206172755747,0.1013759019843705
-1773.7588255079,0.05790743968613193
-1771.1970337402252,0.012505446091654233
-1768.6352419725504,-0.03483839020226302
-1766.0734502048756,-0.08413112898153088
-1763.5116584372008,-0.1353785732544585
-1760.949866669526,-0.1885852654464012
-1758.3880749018513,-0.24375448496592186
-1755.8262831341767,-0.3008882471582319
-1753.2644913665017,-0.3599873036607581
-1750.7026995988272,-0.4210511441746487
-1748.1409078311524,-0.48407799966488774
-1745.5791160634776,-0.5490648470004055
-1743.0173242958028,-0.6160074150441535
-1740.455532528128,-0.6849001922015292
-1737.8937407604533,-0.7557364354337373
-1735.3319489927785,-0.8285081807405897
-1732.7701572251037,-0.9032062551148
-1730.208365457429,-0.9798202899669759
-1727.6465736897542,-1.0583387360173007
-1725.0847819220794,-1.138748879646379
-1722.5229901544046,-1.2210368606940065
-1719.9611983867298,-1.305187691690776
-1717.399406619055,-1.3911852785035503
-1714.8376148513803,-1.4790124423719968
-1712.2758230837055,-1.5686509433096238
-1709.7140313160307,-1.6600815048391346
-1707.1522395483562,-1.7532838400283952
-1704.5904477806812,-1.848236678789876
-1702.0286560130066,-1.9449177964030437
-1699.4668642453316,-2.04330404321585
-1696.905072477657,-2.143371375478256
-1694.3432807099823,-2.2450948872576055
-1691.7814889423075,-2.3484488433825694
-1689.2196971746328,-2.4534067133593456
-1686.657905406958,-2.559941206200976
-1684.0961136392832,-2.668024306108407
-1681.5343218716084,-2.7776273089406294
-1678.9725301039337,-2.888720859411085
-1676.4107383362589,-3.001274988948351
-1673.848946568584,-3.1152591541605883
-1671.2871548009093,-3.230642275845001
-1668.7253630332345,-3.3473927784853252
-1666.1635712655598,-3.465478630182007
-1663.601779497885,-3.5848673829612316
-1661.0399877302102,-3.7055262134102533
-1658.4781959625354,-3.827421963587584
-1655.9164041948607,-3.950521182157434
-1653.354612427186,-4.074790165698311
-1650.792820659511,-4.200195000135811
-1648.2310288918366,-4.326701602249347
-1645.6692371241616,-4.454275761201722
-1643.107445356487,-4.582883180039181
-1640.5456535888122,-4.712489517108173
-1637.9838618211375,-4.843060427333911
-1635.4220700534627,-4.974561603305109
-1632.860278285788,-5.1069588161091835
-1630.2984865181131,-5.240217955862752
-1627.7366947504383,-5.374305071883455
-1625.1749029827636,-5.509186412450418
-1622.6131112150888,-5.644828464101885
-1620.051319447414,-5.781197990419425
-1617.4895276797392,-5.91826207024895
-1614.9277359120645,-6.055988135309646
-1612.3659441443897,-6.194344007142914
-1609.804152376715,-6.333297933354469
-1607.2423606090401,-6.472818623103722
-1604.6805688413654,-6.612875281795569
-1602.1187770736906,-6.753437644930751
-1599.556985306016,-6.894476011071953
-1596.995193538341,-7.0359612738839346
-1594.4334017706665,-7.177864953207054
-1591.8716100029915,-7.320159225124409
-1589.309818235317,-7.462816950983541
-1586.7480264676421,-7.60581170533423
-1584.1862346999674,-7.7491178027446574
-1581.6244429322926,-7.892710323459458
-1579.0626511646178,-8.036565137865109
-1576.500859396943,-8.180658929730626
-1573.9390676292683,-8.32496921819446
-1571.3772758615935,-8.469474378471501
-1568.8154840939187,-8.614153661257186
-1566.253692326244,-8.758987210808543
-1563.6919005585692,-8.903956081684898
-1561.1301087908944,-9.049042254133477
-1558.5683170232196,-9.194228648107535
-1556.0065252555448,-9.339499135906728
-1553.44473348787,-9.484838553431318
-1550.8829417201955,-9.630232710043279
-1548.3211499525205,-9.775668397028667
-1545.759358184846,-9.921133394656716
-1543.197566417171,-10.066616477832198
-1540.6357746494964,-10.212107420338707
-1538.0739828818216,-10.357596997671617
-1535.5121911141468,-10.503076988460688
-1532.950399346472,-10.648540174483454
-1530.3886075787973,-10.793980339271734
-1527.8268158111225,-10.939392265314726
-1525.2650240434477,-11.08477172986332
-1522.703232275773,-11.230115499341167
-1520.1414405080982,-11.375421322369037
